,data,hora,sexo,idade,funcao,categoria,compra,valor
8697,2017-09-22,10:48,f,c,b,a,,
8698,2017-09-22,10:56,m,c,a,a,s,"R$ 19,00"
8699,2017-09-22,11:33,m,a,d,a,s,"R$ 10,00"
8700,2017-09-22,11:34,m,c,b,a,,
8701,2017-09-22,12:8,f,c,d,a,,
8702,2017-09-22,13:4,m,b,d,a,,
8703,2017-09-22,13:30,m,c,b,a,s,"R$ 59,00"
8704,2017-09-22,15:12,m,a,d,a,s,"R$ 20,00"
8705,2017-09-22,15:12,m,b,d,a,s,"R$ 20,00"
8706,2017-09-22,17:9,m,c,b,a,s,"R$ 29,00"
8707,2017-09-22,17:27,f,c,c,a,,
8708,2017-09-25,13:6,f,c,b,d,,
8709,2017-09-25,14:10,m,c,b,a,s,"R$ 49,00"
8710,2017-09-25,14:17,m,c,d,a,s,"R$ 29,00"
8711,2017-09-25,14:30,m,c,b,a,s,"R$ 59,00"
8712,2017-09-25,14:50,m,b,b,a,s,"R$ 10,00"
8713,2017-09-25,15:49,f,b,a,b,s,"R$ 39,00"
8714,2017-09-25,18:34,m,b,a,d,s,"R$ 49,00"
8715,2017-09-26,10:11,m,c,d,a,,
8716,2017-09-26,10:39,f,c,d,d,,
8717,2017-09-26,12:44,m,b,a,a,s,"R$ 39,00"
8718,2017-09-26,12:45,f,c,b,a,s,"R$ 59,00"
8719,2017-09-26,13:3,f,c,b,a,s,"R$ 39,00"
8720,2017-09-26,14:47,f,c,d,d,s,"R$ 59,00"
8721,2017-09-26,15:53,m,c,a,a,s,"R$ 29,00"
8722,2017-09-27,9:29,m,b,a,a,,
8723,2017-09-27,10:41,f,b,a,a,s,"R$ 19,00"
8724,2017-09-27,11:8,m,c,b,a,,
8725,2017-09-27,11:16,f,c,b,a,,
8726,2017-09-27,11:31,f,b,d,a,,
8727,2017-09-27,12:16,m,c,b,a,,
8728,2017-09-27,12:39,f,b,a,a,s,"R$ 29,00"
8729,2017-09-27,12:45,f,c,b,a,s,"R$ 20,00"
8730,2017-09-27,13:8,m,c,d,a,s,"R$ 10,00"
8731,2017-09-27,13:10,m,c,b,a,,
8732,2017-09-27,13:14,m,c,b,a,s,"R$ 10,00"
8733,2017-09-27,15:37,m,c,b,a,,
8734,2017-09-27,16:43,f,d,b,d,s,"R$ 59,00"
8735,2017-09-27,16:49,m,c,a,a,s,"R$ 29,00"
8736,2017-09-27,16:51,m,c,a,a,s,"R$ 10,00"
8737,2017-09-27,17:12,m,b,a,a,s,"R$ 20,00"
8738,2017-09-27,17:19,m,c,b,a,,
8739,2017-09-27,17:24,f,b,d,d,s,"R$ 49,00"
8740,2017-09-27,17:42,f,b,a,a,,
8741,2017-09-28,11:0,f,b,a,a,s,"R$ 20,00"
8742,2017-09-28,12:56,m,c,b,a,,
8743,2017-09-28,12:56,m,c,b,a,s,"R$ 20,00"
8744,2017-09-28,16:7,m,c,b,a,,
8745,2017-09-28,16:38,m,b,a,a,,
8746,2017-09-28,16:44,m,c,b,a,,
8747,2017-09-29,9:36,m,c,a,a,,
8748,2017-09-29,11:34,f,b,d,b,,
8749,2017-09-29,12:55,m,c,d,a,,
8750,2017-09-29,16:7,m,c,b,a,,
8751,2017-09-29,16:7,m,b,b,a,s,"R$ 59,00"
8752,2017-09-29,16:25,f,c,b,i,,
8753,2017-10-02,12:58,m,c,b,a,s,"R$ 49,00"
8754,2017-10-02,13:21,f,b,a,a,s,"R$ 99,00"
8755,2017-10-02,13:22,m,b,d,a,,
8756,2017-10-02,14:1,m,b,a,a,s,"R$ 49,00"
8757,2017-10-02,14:12,m,b,a,a,s,"R$ 10,00"
8758,2017-10-02,14:20,m,b,b,a,s,"R$ 10,00"
8759,2017-10-02,14:59,m,c,b,b,,
8760,2017-10-02,15:43,f,c,b,d,s,"R$ 99,00"
8761,2017-10-02,16:19,m,c,a,a,,
8762,2017-10-02,17:19,m,b,a,a,s,"R$ 49,00"
8763,2017-10-02,17:42,f,b,a,a,,
8764,2017-10-02,18:53,f,b,a,a,,
8765,2017-10-02,19:1,m,c,a,a,,
8766,2017-10-02,20:4,m,b,a,a,,
8767,2017-10-02,20:31,f,b,a,b,,
8768,2017-10-02,20:56,f,b,a,a,,
8769,2017-10-03,9:33,f,b,a,a,s,"R$ 59,00"
8770,2017-10-03,11:25,f,c,b,a,s,"R$ 98,00"
8771,2017-10-03,12:6,m,c,b,a,,
8772,2017-10-03,12:8,m,c,b,a,,
8773,2017-10-03,12:18,f,c,d,a,,
8774,2017-10-03,12:50,m,b,a,a,s,"R$ 30,00"
8775,2017-10-03,12:50,f,b,a,a,s,"R$ 39,00"
8776,2017-10-03,13:16,m,c,b,a,s,"R$ 59,00"
8777,2017-10-03,15:29,m,c,b,a,s,"R$ 39,00"
8778,2017-10-03,15:43,f,c,d,a,,
8779,2017-10-03,15:44,m,c,b,a,s,"R$ 10,00"
8780,2017-10-03,16:43,f,b,a,a,,
8781,2017-10-03,17:4,m,c,d,j,,
8782,2017-10-03,17:16,m,c,b,d,s,"R$ 49,00"
8783,2017-10-04,9:25,f,b,a,a,s,"R$ 39,00"
8784,2017-10-04,10:53,f,b,a,a,,
8785,2017-10-04,10:55,m,c,a,a,,
8786,2017-10-04,12:29,m,c,b,a,s,"R$ 28,00"
8787,2017-10-04,12:30,m,c,b,a,s,"R$ 29,00"
8788,2017-10-04,12:31,m,c,b,a,,
8789,2017-10-04,12:32,f,b,a,a,,
8790,2017-10-04,12:49,f,b,a,b,,
8791,2017-10-04,12:58,m,c,b,a,,
8792,2017-10-04,17:45,m,c,b,a,s,"R$ 49,00"
8793,2017-10-05,9:54,f,b,d,a,s,"R$ 10,00"
8794,2017-10-05,12:2,m,c,b,a,,
8795,2017-10-05,12:56,m,c,b,a,,
8796,2017-10-05,13:29,m,c,b,a,,
8797,2017-10-05,15:19,f,b,a,a,s,"R$ 19,00"
8798,2017-10-05,15:20,m,c,a,a,s,"R$ 15,00"
8799,2017-10-06,9:31,m,b,b,a,,
8800,2017-10-06,10:26,m,b,a,a,s,"R$ 29,00"
8801,2017-10-06,11:0,m,b,a,a,s,"R$ 20,00"
8802,2017-10-06,12:5,m,c,b,a,s,"R$ 15,00"
8803,2017-10-06,12:56,f,c,d,a,s,"R$ 388,00"
8804,2017-10-06,13:31,m,c,b,a,s,"R$ 10,00"
8805,2017-10-06,16:1,m,c,a,a,s,"R$ 49,00"
8806,2017-10-06,16:2,m,c,a,a,s,"R$ 39,00"
8807,2017-10-06,17:5,f,b,a,g,s,"R$ 65,00"
8808,2017-10-06,17:5,m,c,b,a,s,"R$ 15,00"
8809,2017-10-06,17:24,m,c,b,a,s,"R$ 15,00"
8810,2017-10-07,9:11,m,c,b,a,,
8811,2017-10-07,12:23,f,c,d,a,,
8812,2017-10-09,14:24,f,b,a,a,,
8813,2017-10-09,16:7,f,b,a,a,s,"R$ 39,00"
8814,2017-10-09,16:20,f,b,a,a,s,"R$ 39,00"
8815,2017-10-09,19:9,m,b,a,a,s,"R$ 35,00"
8816,2017-10-09,19:10,m,b,a,a,s,"R$ 15,00"
8817,2017-10-09,20:15,m,c,b,a,s,"R$ 79,00"
8818,2017-10-10,11:42,m,c,b,g,,
8819,2017-10-10,13:10,m,c,d,a,,
8820,2017-10-10,15:5,m,c,b,a,,
8821,2017-10-10,16:21,m,b,a,a,s,"R$ 59,00"
8822,2017-10-10,17:9,m,c,b,a,,
8823,2017-10-10,17:25,m,c,a,a,s,"R$ 49,00"
8824,2017-10-11,10:27,m,c,b,a,,
8825,2017-10-11,12:10,f,b,a,a,s,"R$ 59,00"
8826,2017-10-11,12:29,f,c,b,a,s,"R$ 29,00"
8827,2017-10-11,15:21,f,c,d,a,,
8828,2017-10-11,16:22,f,c,b,a,s,"R$ 78,00"
8829,2017-10-11,16:23,m,c,b,a,s,"R$ 20,00"
8830,2017-10-13,9:57,m,a,a,a,,
8831,2017-10-13,9:58,m,c,d,a,,
8832,2017-10-13,10:30,m,c,b,a,s,"R$ 49,00"
8833,2017-10-13,12:34,f,b,d,a,,
8834,2017-10-13,13:21,m,c,d,a,s,"R$ 19,00"
8835,2017-10-13,13:30,m,c,b,a,s,"R$ 207,00"
8836,2017-10-13,13:34,m,c,d,a,s,"R$ 10,00"
8837,2017-10-13,15:25,m,b,b,a,,
8838,2017-10-13,15:29,m,b,d,b,,
8839,2017-10-13,15:42,f,b,d,a,,
8840,2017-10-13,15:51,f,b,d,i,,
8841,2017-10-13,16:6,m,c,b,b,,
8842,2017-10-13,17:41,f,b,d,a,s,"R$ 15,00"
8843,2017-10-14,10:26,m,b,b,g,,
8844,2017-10-14,12:10,m,c,b,a,,
8845,2017-10-16,12:45,m,c,b,a,,
8846,2017-10-16,14:48,m,b,d,a,s,"R$ 40,00"
8847,2017-10-16,15:54,f,c,b,a,s,"R$ 29,00"
8848,2017-10-16,18:21,f,c,b,a,,
8849,2017-10-16,18:21,f,c,d,a,,
8850,2017-10-16,19:16,m,c,b,g,,
8851,2017-10-16,20:12,m,b,a,a,,
8852,2017-10-16,20:12,f,c,b,a,,
8853,2017-10-17,10:37,m,b,a,a,,
8854,2017-10-17,10:46,m,d,b,j,,
8855,2017-10-17,11:6,m,c,d,a,s,"R$ 40,00"
8856,2017-10-17,11:49,m,c,b,a,s,"R$ 10,00"
8857,2017-10-17,14:39,m,c,c,a,s,"R$ 39,00"
8858,2017-10-17,16:23,m,c,b,a,,
8859,2017-10-18,10:4,f,c,b,a,s,"R$ 49,00"
8860,2017-10-18,11:44,m,c,b,f,,
8861,2017-10-18,11:45,m,c,b,b,,
8862,2017-10-18,15:35,m,c,a,a,,
8863,2017-10-18,15:52,m,c,d,a,s,"R$ 10,00"
8864,2017-10-18,16:2,m,c,b,d,s,"R$ 49,00"
8865,2017-10-18,17:20,m,b,a,a,s,"R$ 39,00"
8866,2017-10-19,11:10,f,b,a,a,,
8867,2017-10-19,11:30,m,d,d,d,s,"R$ 198,00"
8868,2017-10-19,12:28,m,c,b,a,,
8869,2017-10-19,13:1,f,b,a,a,,
8870,2017-10-19,13:10,m,c,b,a,s,"R$ 10,00"
8871,2017-10-19,15:39,f,b,a,a,s,"R$ 49,00"
8872,2017-10-20,11:7,m,c,d,a,s,"R$ 580,00"
8873,2017-10-20,11:20,m,c,b,a,s,"R$ 39,00"
8874,2017-10-20,11:20,f,b,a,a,s,"R$ 49,00"
8875,2017-10-20,12:35,m,c,b,a,,
8876,2017-10-20,17:16,m,b,a,a,s,"R$ 19,00"
8877,2017-10-21,9:22,m,c,b,a,,
8878,2017-10-21,12:27,m,c,d,a,,
8879,2017-10-21,12:27,f,b,a,a,s,"R$ 20,00"
8880,2017-10-21,12:47,m,b,a,a,s,"R$ 79,00"
8881,2017-10-21,12:48,m,c,b,d,s,"R$ 49,00"
8882,2017-10-23,12:58,m,c,b,a,s,"R$ 10,00"
8883,2017-10-23,13:25,m,c,b,a,s,"R$ 139,00"
8884,2017-10-23,14:36,m,b,d,a,s,"R$ 10,00"
8885,2017-10-23,15:4,m,b,a,a,,
8886,2017-10-23,18:24,f,b,a,a,s,"R$ 10,00"
8887,2017-10-23,18:40,f,b,a,b,s,"R$ 39,00"
8888,2017-10-23,18:52,f,c,d,d,s,"R$ 98,00"
8889,2017-10-23,19:16,m,b,a,b,s,"R$ 39,00"
8890,2017-10-23,19:24,m,c,a,a,,
8891,2017-10-23,20:55,m,c,a,a,s,"R$ 15,00"
8892,2017-10-24,9:40,m,c,d,a,,
8893,2017-10-24,10:46,m,c,b,a,s,"R$ 49,00"
8894,2017-10-24,11:58,m,c,a,a,,
8895,2017-10-24,12:35,f,b,a,g,s,"R$ 10,00"
8896,2017-10-24,13:11,f,c,b,a,,
8897,2017-10-24,16:25,f,c,d,d,,
8898,2017-10-24,17:32,m,c,a,a,s,"R$ 10,00"
8899,2017-10-25,10:51,f,b,a,a,,
8900,2017-10-25,12:20,m,b,b,a,,
8901,2017-10-25,12:32,m,c,b,a,,
8902,2017-10-25,12:35,m,b,a,a,,
8903,2017-10-25,12:35,m,b,a,a,,
8904,2017-10-25,12:39,m,d,c,d,s,"R$ 129,00"
8905,2017-10-25,13:31,f,c,b,a,,
8906,2017-10-25,14:57,f,b,a,a,,
8907,2017-10-25,15:1,m,c,b,a,s,"R$ 49,00"
8908,2017-10-25,15:24,m,b,a,a,,
8909,2017-10-26,9:37,m,c,b,b,s,"R$ 39,00"
8910,2017-10-26,11:21,m,b,a,a,,
8911,2017-10-26,13:15,m,c,b,j,,
8912,2017-10-26,15:16,m,c,b,a,,
8913,2017-10-27,11:51,f,c,d,a,,
8914,2017-10-27,14:3,m,c,b,a,,
8915,2017-10-27,16:32,m,c,a,a,,
8916,2017-10-27,17:12,m,c,a,a,,
8917,2017-10-27,17:46,f,d,b,a,s,"R$ 49,00"
8918,2017-10-28,12:32,m,c,d,a,,
8919,2017-10-30,13:5,f,c,b,a,s,"R$ 49,00"
8920,2017-10-30,16:8,m,c,d,a,s,"R$ 20,00"
8921,2017-10-30,16:16,m,b,a,k,,
8922,2017-10-30,16:18,m,b,b,a,s,"R$ 10,00"
8923,2017-10-30,19:36,m,b,a,a,,
8924,2017-10-30,19:45,m,b,a,a,,
8925,2017-10-30,20:54,m,c,d,b,s,"R$ 39,00"
8926,2017-10-30,20:55,f,b,a,a,s,"R$ 59,00"
8927,2017-10-31,9:40,f,b,a,a,s,"R$ 39,00"
8928,2017-10-31,11:4,f,b,a,a,,
8929,2017-10-31,12:45,m,c,d,b,,
8930,2017-10-31,12:49,f,b,d,a,s,"R$ 49,00"
8931,2017-10-31,13:5,m,b,b,a,s,"R$ 39,00"
8932,2017-10-31,15:22,f,b,a,a,,
8933,2017-10-31,15:23,f,b,a,a,,
8934,2017-10-31,15:23,m,b,a,b,,
8935,2017-10-31,15:43,m,b,a,a,s,"R$ 68,00"
8936,2017-10-31,17:9,f,b,b,a,,
8937,2017-10-31,17:14,m,c,a,a,s,"R$ 49,00"
8938,2017-10-31,17:15,m,b,a,a,s,"R$ 39,00"
8939,2017-10-31,17:16,m,b,a,a,,
8940,2017-10-31,17:33,f,c,b,d,s,"R$ 119,00"
8941,2017-11-01,9:31,f,b,a,a,s,"R$ 10,00"
8942,2017-11-01,9:44,m,c,d,b,,
8943,2017-11-01,11:43,f,c,a,a,,
8944,2017-11-01,11:48,m,b,a,a,s,"R$ 20,00"
8945,2017-11-01,11:50,f,b,a,b,,
8946,2017-11-01,11:57,m,c,b,a,,
8947,2017-11-01,12:0,f,b,a,a,,
8948,2017-11-01,12:1,f,b,a,a,,
8949,2017-11-01,12:15,f,c,b,a,,
8950,2017-11-01,12:39,f,b,a,b,,
8951,2017-11-01,12:39,m,b,a,b,,
8952,2017-11-03,11:46,,,,,,"R$ 113,00"
8953,2017-11-03,12:17,m,a,a,a,s,"R$ 49,00"
8954,2017-11-03,13:6,m,c,b,a,s,"R$ 29,00"
8955,2017-11-03,13:7,m,c,d,a,,
8956,2017-11-03,13:27,m,c,a,a,s,"R$ 39,00"
8957,2017-11-03,13:28,f,c,b,a,,
8958,2017-11-03,14:27,m,c,b,j,,
8959,2017-11-03,14:33,m,b,a,a,s,"R$ 40,00"
8960,2017-11-03,15:36,m,b,b,a,s,"R$ 5,00"
8961,2017-11-03,17:26,m,c,a,a,s,"R$ 39,00"
8962,2017-11-03,18:38,m,a,d,a,s,"R$ 59,00"
8963,2017-11-03,18:40,m,c,d,a,,
8964,2017-11-04,12:11,m,c,b,a,s,"R$ 20,00"
8965,2017-11-04,12:26,m,c,d,a,,
8966,2017-11-04,12:42,m,c,d,i,,
8967,2017-11-06,13:12,m,c,b,a,s,"R$ 39,00"
8968,2017-11-06,17:36,f,c,b,a,,
8969,2017-11-06,17:37,m,b,a,a,s,"R$ 19,00"
8970,2017-11-06,17:37,m,c,a,b,,
8971,2017-11-06,17:48,m,c,b,a,s,"R$ 20,00"
8972,2017-11-06,18:6,f,b,a,a,s,"R$ 59,00"
8973,2017-11-06,18:48,m,c,a,a,,
8974,2017-11-06,20:49,m,c,a,a,,
8975,2017-11-07,9:52,f,b,a,a,,
8976,2017-11-07,11:8,m,c,b,a,s,"R$ 39,00"
8977,2017-11-07,12:0,f,b,a,b,s,"R$ 20,00"
8978,2017-11-07,13:12,f,b,d,b,s,"R$ 39,00"
8979,2017-11-07,13:15,f,c,d,a,,
8980,2017-11-07,15:24,m,b,a,a,,
8981,2017-11-07,15:58,m,c,b,a,s,"R$ 29,00"
8982,2017-11-07,17:45,m,b,a,a,s,"R$ 20,00"
8983,2017-11-08,10:6,m,b,a,a,,
8984,2017-11-08,12:2,f,b,a,a,s,"R$ 39,00"
8985,2017-11-08,13:0,f,c,b,a,,
8986,2017-11-08,15:2,m,b,a,a,s,"R$ 39,00"
8987,2017-11-08,16:57,m,b,a,a,,
8988,2017-11-09,10:48,f,c,b,a,,
8989,2017-11-09,10:48,m,c,b,a,s,"R$ 79,00"
8990,2017-11-09,11:15,m,b,a,a,,
8991,2017-11-09,11:37,m,c,c,a,,
8992,2017-11-09,12:36,m,c,b,a,s,"R$ 19,00"
8993,2017-11-09,16:3,m,c,d,a,,
8994,2017-11-10,9:36,m,b,a,a,,
8995,2017-11-10,12:27,m,b,d,a,s,"R$ 49,00"
8996,2017-11-10,16:45,m,c,a,a,s,"R$ 29,00"
8997,2017-11-11,12:6,m,c,d,a,,
8998,2017-11-13,13:23,f,b,b,a,s,"R$ 20,00"
8999,2017-11-13,13:26,m,b,a,a,s,"R$ 119,00"
9000,2017-11-13,14:6,m,b,a,a,s,"R$ 49,00"
9001,2017-11-13,14:38,m,c,b,a,s,"R$ 79,00"
9002,2017-11-13,16:3,f,d,d,a,,
9003,2017-11-13,16:6,m,b,d,a,s,"R$ 59,00"
9004,2017-11-13,16:22,f,b,a,a,s,"R$ 59,00"
9005,2017-11-13,18:29,f,b,a,a,,
9006,2017-11-13,18:40,f,b,a,b,s,"R$ 39,00"
9007,2017-11-13,20:24,m,b,a,b,s,"R$ 39,00"
9008,2017-11-13,20:25,m,c,d,a,s,"R$ 29,00"
9009,2017-11-13,21:5,m,b,a,a,,
9010,2017-11-14,11:45,m,c,a,a,,
9011,2017-11-14,11:58,m,c,b,a,,
9012,2017-11-14,12:20,f,c,b,d,,
9013,2017-11-14,12:32,f,c,b,a,,
9014,2017-11-14,14:53,f,c,d,g,,
9015,2017-11-14,16:50,m,c,a,a,,
9016,2017-11-16,10:47,f,a,a,a,,
9017,2017-11-16,11:6,f,b,a,a,,
9018,2017-11-16,11:39,f,b,a,d,,
9019,2017-11-16,12:13,f,b,a,a,,
9020,2017-11-16,12:41,m,b,d,a,,
9021,2017-11-16,12:43,f,c,b,a,,
9022,2017-11-16,15:40,m,d,d,g,,
9023,2017-11-16,15:46,m,c,d,a,,
9024,2017-11-16,17:17,m,c,d,a,,
9025,2017-11-17,9:35,m,d,b,a,,
9026,2017-11-17,10:58,f,b,a,a,,
9027,2017-11-17,13:23,m,c,b,a,s,"R$ 20,00"
9028,2017-11-17,14:40,f,c,b,a,,
9029,2017-11-17,15:18,f,b,a,d,,
9030,2017-11-17,17:44,f,b,a,a,s,"R$ 39,00"
9031,2017-11-18,12:45,m,c,d,a,s,"R$ 29,00"
9032,2017-11-20,13:0,f,c,b,j,,
9033,2017-11-20,13:0,m,c,d,d,,
9034,2017-11-20,13:31,m,c,b,d,,
9035,2017-11-20,14:4,f,c,b,a,s,"R$ 10,00"
9036,2017-11-20,15:5,m,b,a,a,,
9037,2017-11-20,20:49,m,b,d,a,,
9038,2017-11-20,20:56,f,b,a,a,,
9039,2017-11-21,11:6,m,c,d,a,,
9040,2017-11-21,15:26,m,c,a,a,s,"R$ 10,00"
9041,2017-11-21,17:6,f,c,a,a,s,"R$ 29,00"
9042,2017-11-21,17:8,f,b,a,a,,
9043,2017-11-22,10:20,m,c,d,a,s,"R$ 68,00"
9044,2017-11-22,12:22,m,c,b,a,,
9045,2017-11-22,12:36,m,c,d,a,,
9046,2017-11-22,13:7,m,c,b,a,s,"R$ 119,00"
9047,2017-11-22,15:24,m,c,d,a,s,"R$ 117,00"
9048,2017-11-22,15:41,m,c,a,a,s,"R$ 39,00"
9049,2017-11-23,10:12,f,b,a,b,s,"R$ 39,00"
9050,2017-11-23,11:45,f,b,a,a,,
9051,2017-11-23,11:49,m,b,a,a,s,"R$ 39,00"
9052,2017-11-23,12:34,f,c,d,a,,
9053,2017-11-23,12:34,m,c,d,a,s,"R$ 39,00"
9054,2017-11-23,16:24,m,c,b,d,,
9055,2017-11-23,17:9,f,b,a,a,s,"R$ 39,00"
9056,2017-11-24,9:38,f,c,b,b,s,"R$ 79,00"
9057,2017-11-24,10:23,m,c,b,a,,
9058,2017-11-24,10:37,m,b,a,a,,
9059,2017-11-24,12:33,m,b,d,a,,
9060,2017-11-24,12:51,m,b,a,a,,
9061,2017-11-24,12:55,m,c,b,a,,
9062,2017-11-24,16:34,m,c,b,a,s,"R$ 40,00"
9063,2017-11-24,16:41,f,b,d,a,s,"R$ 29,00"
9064,2017-11-24,17:41,m,c,b,a,s,"R$ 68,00"
9065,2017-11-25,11:57,m,c,b,a,s,"R$ 39,00"
9066,2017-11-25,12:47,f,c,d,a,,
9067,2017-11-27,12:58,m,c,b,a,s,"R$ 29,00"
9068,2017-11-27,13:29,m,b,a,b,,
9069,2017-11-27,13:37,m,b,a,a,,
9070,2017-11-27,18:16,m,c,a,a,s,"R$ 59,00"
9071,2017-11-27,19:47,f,b,a,a,s,"R$ 60,00"
9072,2017-11-28,9:16,m,c,d,a,s,"R$ 39,00"
9073,2017-11-28,12:17,m,b,a,a,s,"R$ 20,00"
9074,2017-11-28,13:10,m,b,a,a,s,"R$ 129,00"
9075,2017-11-28,13:29,m,c,b,a,s,"R$ 10,00"
9076,2017-11-28,13:30,m,c,b,a,s,"R$ 39,00"
9077,2017-11-28,13:30,m,c,b,a,s,"R$ 39,00"
9078,2017-11-28,13:33,m,b,a,a,s,"R$ 59,00"
9079,2017-11-28,15:38,m,c,b,a,,
9080,2017-11-28,15:40,m,b,a,a,s,"R$ 68,00"
9081,2017-11-28,15:45,f,c,c,a,s,"R$ 88,00"
9082,2017-11-28,15:54,m,d,c,a,s,"R$39,00"
9083,2017-11-28,17:28,f,b,a,a,,
9084,2017-11-29,10:45,m,b,a,a,,
9085,2017-11-29,10:47,m,c,b,a,,
9086,2017-11-29,10:48,m,b,d,a,s,"R$ 15,00"
9087,2017-11-29,10:48,f,b,a,a,s,"R$ 39,00"
9088,2017-11-29,10:49,m,c,b,a,,
9089,2017-11-29,11:13,m,c,d,a,s,"R$ 49,00"
9090,2017-11-29,11:16,f,b,a,a,s,"R$ 39,00"
9091,2017-11-29,11:27,m,c,b,a,,
9092,2017-11-29,11:27,f,c,d,g,,
9093,2017-11-29,11:35,m,c,b,d,,
9094,2017-11-29,12:50,m,c,b,a,,
9095,2017-11-29,13:4,m,c,b,a,s,"R$ 40,00"
9096,2017-11-29,16:35,f,c,b,a,s,"R$ 29,00"
9097,2017-11-29,16:54,f,b,a,a,s,"R$ 29,00"
9098,2017-11-30,9:17,f,b,a,a,s,"R$ 29,00"
9099,2017-11-30,9:30,m,c,b,c,,
9100,2017-11-30,10:26,m,c,b,b,s,"R$ 39,00"
9101,2017-11-30,12:35,f,c,d,a,,
9102,2017-11-30,13:34,m,c,c,a,s,"R$ 39,00"
9103,2017-11-30,16:40,m,c,b,a,s,"R$ 19,00"
9104,2017-11-30,16:49,m,c,b,a,s,"R$ 49,00"
9105,2017-12-01,14:53,m,c,d,a,s,"R$ 29,00"
9106,2017-12-01,15:35,f,b,a,a,s,"R$ 39,00"
9107,2017-12-01,16:3,m,c,b,a,s,"R$ 29,00"
9108,2017-12-01,17:3,m,c,b,a,s,"R$79,00"
9109,2017-12-04,13:2,m,b,a,a,s,"R$ 59,00"
9110,2017-12-04,13:52,m,b,a,a,,
9111,2017-12-04,13:58,m,c,b,i,,
9112,2017-12-04,14:0,m,b,a,a,s,"R$ 79,00"
9113,2017-12-04,14:23,f,b,a,a,s,"R$ 29,00"
9114,2017-12-04,18:51,f,c,d,a,,
9115,2017-12-04,19:46,f,b,a,b,,
9116,2017-12-04,20:1,f,b,d,a,,
9117,2017-12-04,20:25,f,b,a,b,s,"R$ 39,00"
9118,2017-12-05,10:16,m,b,a,a,,
9119,2017-12-05,10:23,m,c,b,a,s,"R$ 68,00"
9120,2017-12-05,12:48,f,c,b,a,s,"R$ 29,00"
9121,2017-12-05,14:38,f,b,a,a,,
9122,2017-12-05,16:38,f,c,c,a,s,"R$ 600,00"
9123,2017-12-05,16:57,m,c,b,d,,
9124,2017-12-06,9:27,m,c,b,a,,
9125,2017-12-06,12:22,m,c,b,a,s,"R$ 39,00"
9126,2017-12-06,12:25,f,b,a,b,,
9127,2017-12-06,12:26,m,c,d,a,s,"R$ 10,00"
9128,2017-12-06,12:32,m,c,b,a,,
9129,2017-12-06,12:54,m,c,b,a,,
9130,2017-12-06,14:58,m,b,a,a,s,"R$ 29,00"
9131,2017-12-06,16:23,m,c,d,a,s,"R$ 20,00"
9132,2017-12-06,16:56,m,b,d,a,s,"R$ 29,00"
9133,2017-12-06,19:52,,,,,,
9134,2017-12-07,10:46,f,b,b,a,,
9135,2017-12-07,12:23,f,c,b,d,,
9136,2017-12-07,12:28,f,c,b,a,s,"R$ 29,00"
9137,2017-12-07,12:36,f,b,a,a,,
9138,2017-12-07,12:52,m,c,b,a,,
9139,2017-12-07,13:12,m,c,d,a,,
9140,2017-12-07,14:16,m,c,b,a,,
9141,2017-12-07,15:13,m,b,d,a,s,"R$ 20,00"
9142,2017-12-07,15:33,m,c,d,a,s,"R$ 29,00"
9143,2017-12-07,15:50,m,c,b,a,s,"R$ 45,00"
9144,2017-12-07,15:53,m,d,b,a,,
9145,2017-12-08,9:17,m,c,a,a,s,"R$ 20,00"
9146,2017-12-08,11:11,f,b,b,a,s,"R$ 59,00"
9147,2017-12-08,12:14,m,c,d,a,,
9148,2017-12-08,13:32,m,c,b,a,,
9149,2017-12-11,9:46,f,c,d,d,,
9150,2017-12-11,10:53,f,b,b,a,s,"R$ 20,00"
9151,2017-12-11,12:39,f,c,b,a,,
9152,2017-12-11,13:24,m,b,b,a,,
9153,2017-12-11,13:25,f,c,b,a,,
9154,2017-12-11,15:53,f,c,b,a,s,"R$ 40,00"
9155,2017-12-12,12:5,f,c,b,a,,
9156,2017-12-12,12:6,m,c,b,a,,
9157,2017-12-12,13:10,f,b,b,a,,
9158,2017-12-13,10:16,m,c,b,d,,
9159,2017-12-13,16:17,f,c,b,a,,
9160,2017-12-14,10:32,f,c,d,a,,
9161,2017-12-14,16:14,m,c,d,a,,
9162,2017-12-14,16:59,m,c,d,a,,
9163,2017-12-15,11:2,m,c,b,b,,
9164,2017-12-15,11:55,f,b,b,a,,
9165,2017-12-15,12:27,m,c,b,a,s,"R$ 40,00"
9166,2017-12-18,9:39,f,c,b,a,,
9167,2017-12-18,9:48,f,b,a,a,,
9168,2017-12-18,12:41,m,c,b,a,,
9169,2017-12-18,13:21,m,c,b,a,s,"R$ 29,00"
9170,2017-12-18,13:23,m,c,d,g,,
9171,2017-12-19,10:28,f,c,d,a,,
9172,2017-12-19,14:41,m,c,d,a,s,"R$ 39,00"
9173,2017-12-19,16:33,m,c,b,a,,
9174,2017-12-19,16:41,m,c,b,a,,
9175,2017-12-19,16:51,m,c,d,a,,
9176,2017-12-20,12:9,m,b,b,a,s,"R$ 79,00"
9177,2017-12-20,12:11,m,c,b,b,s,"R$ 39,00"
9178,2017-12-20,12:12,f,c,b,a,,
9179,2017-12-21,11:11,m,c,d,d,,
9180,2017-12-21,12:57,m,b,b,a,,
9181,2017-12-21,13:5,m,c,b,a,s,"R$ 59,00"
